DistID,DistName,totalDisb,totalPSA,difference,sign,geoname,GEOID
0701614800200,DOLTON SCHOOL DISTRICT 148,"$16,113,748.64","$17,818,548.22","$1,704,799.58",p,Dolton School District 148,1712450
0701621701600,ARGO COMM H S DIST 217,"$3,942,264.50","$5,671,296.12","$1,729,031.62",p,Argo Community High School District 217,1704020
2102816802600,FRANKFORT COMM UNIT SCH DIST 168,"$9,576,987.29","$11,368,780.30","$1,791,793.01",p,Frankfort Community Unit School District 168,1741580
0701619400200,STEGER SCHOOL DISTRICT 194,"$5,132,031.27","$6,945,804.09","$1,813,772.82",p,Steger School District 194,1737680
1101500202600,MATTOON C U SCHOOL DIST 2,"$12,979,960.70","$14,794,652.01","$1,814,691.31",p,Mattoon Community Unit School District 2,1725050
0701615100200,SOUTH HOLLAND SCHOOL DIST 151,"$7,263,297.39","$9,108,985.59","$1,845,688.20",p,South Holland School District 151,1736750
3505004400200,STREATOR ELEM SCHOOL DIST 44,"$8,994,782.92","$10,863,661.71","$1,868,878.79",p,Streator Elementary School District 44,1700112
3404912601700,ZION-BENTON TWP H S DIST 126,"$7,472,184.61","$9,347,739.29","$1,875,554.68",p,Zion-Benton Township High School District 126,1743890
0701616200200,MATTESON ELEM SCHOOL DIST 162,"$10,940,824.49","$12,816,843.02","$1,876,018.53",p,Matteson Elementary School District 162,1725020
0701615600200,LINCOLN ELEM SCHOOL DIST 156,"$6,976,776.38","$8,875,821.19","$1,899,044.81",p,Lincoln Elementary School District 156,1708100
5509800502600,STERLING C U DIST 5,"$10,818,198.95","$12,752,667.83","$1,934,468.88",p,Sterling Community Unit District 5,1742310
2404708802600,PLANO COMM UNIT SCHOOL DIST 88,"$7,537,324.61","$9,554,797.87","$2,017,473.26",p,Plano Community Unit School District 88,1731770
3404900300400,BEACH PARK C C SCHOOL DIST 3,"$5,999,270.68","$8,037,692.42","$2,038,421.74",p,Beach Park Community Consolidated School District 3,1700010
0901013700200,RANTOUL CITY SCHOOL DIST 137,"$8,950,027.01","$11,003,767.73","$2,053,740.72",p,Rantoul City School District 137,1733210
0701612750200,CHICAGO RIDGE SCHOOL DIST 127-5,"$6,209,557.08","$8,283,267.06","$2,073,709.98",p,Chicago Ridge School District 127-5,1709990
1902201600200,QUEEN BEE SCHOOL DISTRICT 16,"$4,562,033.72","$6,645,592.21","$2,083,558.49",p,Queen Bee School District 16,1732970
0701615200200,HARVEY SCHOOL DISTRICT 152,"$16,780,999.70","$18,951,538.12","$2,170,538.42",p,Harvey School District 152,1718450
4908103700200,EAST MOLINE SCHOOL DISTRICT 37,"$8,684,565.71","$10,858,188.10","$2,173,622.39",p,East Moline School District 37,1713170
0601610300200,LYONS SCHOOL DIST 103,"$5,132,984.09","$7,316,976.21","$2,183,992.12",p,Lyons School District 103,1723850
0808914502200,FREEPORT SCHOOL DIST 145,"$16,967,844.98","$19,161,065.30","$2,193,220.32",p,Freeport School District 145,1715900
0901011602200,URBANA SCHOOL DIST 116,"$8,028,162.15","$10,268,787.50","$2,240,625.35",p,Urbana School District 116,1739960
2110000402600,HERRIN C U SCH DIST 4,"$11,042,554.22","$13,307,202.53","$2,264,648.31",p,Herrin Community Unit School District 4,1718810
0701611100200,BURBANK SCHOOL DISTRICT 111,"$6,004,614.63","$8,330,552.73","$2,325,938.10",p,Burbank School District 111,1736810
2803722902600,KEWANEE COMM UNIT SCH DIST 229,"$9,867,694.00","$12,199,781.44","$2,332,087.44",p,Kewanee Community Unit School District 229,1721000
0701614350200,POSEN-ROBBINS EL SCH DIST 143-5,"$12,354,095.60","$14,770,456.54","$2,416,360.94",p,Posen-Robbins Elementary School District 143-5,1732370
0701614300200,MIDLOTHIAN SCHOOL DIST 143,"$8,443,543.07","$10,930,782.44","$2,487,239.37",p,Midlothian School District 143,1725920
0701615800200,LANSING SCHOOL DISTRICT 158,"$8,346,587.75","$10,850,765.01","$2,504,177.26",p,Lansing School District 158,1722020
0701611700200,NORTH PALOS SCHOOL DIST 117,"$5,647,427.42","$8,165,789.31","$2,518,361.89",p,North Palos School District 117,1728890
56099201U2600,CRETE MONEE C U SCHOOL DIST 201U,"$12,330,442.80","$14,875,851.71","$2,545,408.91",p,Crete-Monee Community Unit School District 201-U,1711250
5609920401700,JOLIET TWP HS DIST 204,"$9,498,772.07","$12,071,391.47","$2,572,619.40",p,Joliet Township High School District 204,1720610
2110000202600,MARION COMM UNIT SCH DIST 2,"$9,840,328.32","$12,427,375.33","$2,587,047.01",p,Marion Community Unit School District 2,1724600
0701616300200,PARK FOREST SCHOOL DIST 163,"$11,414,484.02","$14,050,416.25","$2,635,932.23",p,Park Forest School District 163,1730810
0701616800400,COMM CONS SCHOOL DIST 168,"$10,796,941.15","$13,462,610.65","$2,665,669.50",p,Community Consolidated School District 168,1735460
4105701102600,ALTON COMM UNIT SCHOOL DIST 11,"$17,893,960.62","$20,592,183.92","$2,698,223.30",p,Alton Community Unit School District 11,1703600
0701621801600,COMMUNITY HIGH SCHOOL DIST 218,"$8,689,326.28","$11,387,583.14","$2,698,256.86",p,Community High School District 218,1706540
0701622701700,RICH TWP H S DISTRICT 227,"$14,497,728.62","$17,273,922.48","$2,776,193.86",p,Rich Township High School District 227,1733420
5008211800200,BELLEVILLE SCHOOL DIST 118,"$15,586,897.97","$18,370,873.78","$2,783,975.81",p,Belleville School District 118,1705610
0701610400200,SUMMIT SCHOOL DIST 104,"$7,237,803.20","$10,248,566.10","$3,010,762.90",p,Summit School District 104,1704050
1902201500200,MARQUARDT SCHOOL DISTRICT 15,"$6,137,640.59","$9,281,294.34","$3,143,653.75",p,Marquardt School District 15,1724780
0601620901700,PROVISO TWP H S DIST 209,"$13,154,788.46","$16,315,694.28","$3,160,905.82",p,Proviso Township High School District 209,1732910
0701610900200,INDIAN SPRINGS SCHOOL DIST 109,"$11,046,192.69","$14,325,935.50","$3,279,742.81",p,Indian Springs School District 109,1707170
4105701002600,COLLINSVILLE C U SCH DIST 10,"$19,950,910.22","$23,331,992.26","$3,381,082.04",p,Collinsville Community Unit School District 10,1710650
5008218702600,CAHOKIA COMM UNIT SCH DIST 187,"$30,100,097.76","$33,559,734.61","$3,459,636.85",p,Cahokia Community Unit School District 187,1708040
3404900600200,ZION ELEMENTARY SCHOOL DISTRICT 6,"$13,375,387.09","$16,946,672.15","$3,571,285.06",p,Zion Elementary School District 6,1743860
1601942802600,DEKALB COMM UNIT SCH DIST 428,"$15,786,129.37","$19,367,566.26","$3,581,436.89",p,DeKalb Community Unit School District 428,1712000
4406305002600,HARVARD C U SCHOOL DIST 50,"$9,239,720.16","$12,843,747.43","$3,604,027.27",p,Harvard Community Unit School District 50,1718420
3304820502600,GALESBURG C U SCHOOL DIST 205,"$15,736,374.92","$19,374,259.73","$3,637,884.81",p,Galesburg Community Unit School District 205,1716080
0701617000200,CHICAGO HEIGHTS SCHOOL DIST 170,"$20,227,559.92","$23,905,074.30","$3,677,514.38",p,Chicago Heights School District 170,1709960
0601608800200,BELLWOOD SCHOOL DIST 88,"$12,371,237.02","$16,112,973.19","$3,741,736.17",p,Bellwood School District 88,1705760
4908104102500,ROCK ISLAND SCHOOL DISTRICT 41,"$22,693,499.57","$26,455,325.55","$3,761,825.98",p,Rock Island School District 41,1734410
0701614900200,DOLTON SCHOOL DISTRICT 149,"$18,128,076.91","$22,244,916.70","$4,116,839.79",p,Dolton School District 149,1712420
0701621501700,THORNTON FRACTIONAL T H S D 215,"$15,327,248.39","$19,468,260.79","$4,141,012.40",p,Thornton Fractional Township High School District 215,1738940
0601608700200,BERKELEY SCHOOL DIST 87,"$10,614,617.82","$14,774,422.89","$4,159,805.07",p,Berkeley School District 87,1706000
0701620601700,BLOOM TWP HIGH SCH DIST 206,"$15,559,451.03","$19,912,856.46","$4,353,405.43",p,Bloom Township High School District 206,1706420
2404730802600,OSWEGO COMM UNIT SCHOOL DIST 308,"$49,152,469.45","$53,523,709.95","$4,371,240.50",p,Oswego Community Unit School District 308,1730270
0701620501700,THORNTON TWP H S DIST 205,"$29,466,287.91","$33,871,650.89","$4,405,362.98",p,Thornton Township High School District 205,1738970
3204611102500,KANKAKEE SCHOOL DIST 111,"$28,762,480.44","$33,236,826.08","$4,474,345.64",p,Kankakee School District 111,1720760
0701614400200,PRAIRIE-HILLS ELEM SCH DIST 144,"$14,456,602.19","$19,022,481.10","$4,565,878.91",p,Prairie-Hills Elementary School District 144,1724720
4105700902600,GRANITE CITY C U SCHOOL DIST 9,"$22,974,665.25","$27,566,022.03","$4,591,356.78",p,Granite City Community Unit School District 9,1717280
5008218902200,EAST ST LOUIS SCHOOL DIST 189,"$50,143,137.09","$54,792,309.13","$4,649,172.04",p,East St. Louis School District 189,1713320
5409211802400,DANVILLE C C SCHOOL DIST 118,"$30,112,990.42","$34,893,471.56","$4,780,481.14",p,Danville Community Consolidated School District 118,1711790
0701613000200,COOK COUNTY SCHOOL DIST 130,"$13,438,326.35","$18,273,510.50","$4,835,184.15",p,Cook County School District 130,1706510
0701622801600,BREMEN COMM H S DISTRICT 228,"$20,056,432.24","$25,047,022.42","$4,990,590.18",p,Bremen Community High School District 228,1707050
0601610000200,BERWYN SOUTH SCHOOL DISTRICT 100,"$17,529,672.68","$22,631,913.74","$5,102,241.06",p,Berwyn South School District 100,1706090
1902203300200,WEST CHICAGO SCHOOL DIST 33,"$14,380,503.89","$19,750,663.63","$5,370,159.74",p,West Chicago School District 33,1741550
3404918702600,NORTH CHICAGO SCHOOL DIST 187,"$21,351,608.81","$26,981,170.36","$5,629,561.55",p,North Chicago School District 187,1700110
0601609800200,BERWYN NORTH SCHOOL DIST 98,"$20,007,517.00","$25,690,051.26","$5,682,534.26",p,Berwyn North School District 98,1706060
3104530002600,COMM UNIT SCH DIST 300,"$24,639,180.91","$31,710,321.62","$7,071,140.71",p,Community Unit School District 300,1708550
0601608900200,MAYWOOD-MELROSE PARK-BROADVIEW-89,"$32,912,933.44","$40,993,457.62","$8,080,524.18",p,Maywood-Melrose Park-Broadview School District 89,1725110
3905506102500,DECATUR SCHOOL DISTRICT 61,"$40,934,419.67","$49,019,091.51","$8,084,671.84",p,Decatur School District 61,1711850
56099365U2600,VALLEY VIEW CUSD #365U,"$34,910,689.07","$43,772,456.93","$8,861,767.86",p,Valley View Community Unit School District 365U,1740070
5108418602500,SPRINGFIELD SCHOOL DISTRICT 186,"$43,637,701.91","$52,741,595.04","$9,103,893.13",p,Springfield School District 186,1737080
5609920202200,PLAINFIELD SCHOOL DIST 202,"$73,068,573.98","$82,969,177.01","$9,900,603.03",p,Plainfield School District 202,1731740
4807215002500,PEORIA SCHOOL DISTRICT 150,"$52,577,710.10","$62,803,006.36","$10,225,296.26",p,Peoria School District 150,1731230
3104512902200,AURORA WEST UNIT SCHOOL DIST 129,"$38,814,502.56","$49,720,149.83","$10,905,647.27",p,Aurora West Unit School District 129,1704710
3404911602600,ROUND LAKE AREA SCHS - DIST 116,"$39,411,787.39","$50,862,717.85","$11,450,930.46",p,Round Lake Community Unit School District 116,1734990
0601620101700,J S MORTON H S DISTRICT 201,"$38,333,386.85","$49,884,194.65","$11,550,807.80",p,J. Sterling Morton High School District 201,1726880
0410120502500,ROCKFORD SCHOOL DIST 205,"$111,442,471.01","$125,064,926.75","$13,622,455.74",p,Rockford School District 205,1734510
5609908600500,JOLIET SCHOOL DIST 86,"$63,593,409.46","$80,210,656.67","$16,617,247.21",p,Joliet Public School District 86,1720580
3104513102200,AURORA EAST UNIT SCHOOL DIST 131,"$89,110,415.27","$108,849,832.83","$19,739,417.56",p,Aurora East Unit School District 131,1704680
0601609900200,CICERO SCHOOL DISTRICT 99,"$87,952,830.84","$108,645,875.20","$20,693,044.36",p,Cicero School District 99,1710200
3404906002600,WAUKEGAN C U SCHOOL DIST 60,"$91,947,121.34","$113,988,703.53","$22,041,582.19",p,Waukegan Community Unit School District 60,1741250
3104504602200,SCHOOL DISTRICT 46,"$106,444,790.26","$142,720,507.45","$36,275,717.19",p,School District U-46,1713710
1501629902500,CITY OF CHICAGO SCHOOL DIST 299,"$1,292,141,215.60","$1,559,197,334.71","$267,056,119.11",p,Chicago Public School District 299,1709930
